Wall time,Step,Value
1551052256.299765,1,0.800000011920929
1551052269.2708926,2,0.800000011920929
1551052281.9398925,3,0.6666666865348816
1551052294.3508246,4,0.4333333373069763
1551052306.5335171,5,0.800000011920929
1551052318.3938735,6,0.8333333134651184
1551052330.309342,7,0.8999999761581421
1551052342.3018596,8,0.8999999761581421
1551052354.0456305,9,0.8999999761581421
1551052366.23063,10,0.8666666746139526
1551052378.0035968,11,0.8999999761581421
1551052389.7935972,12,0.8999999761581421
1551052401.549598,13,0.8999999761581421
1551052413.5395975,14,0.9333333373069763
1551052425.3795958,15,1.0
1551052437.172596,16,0.8999999761581421
1551052449.033597,17,0.9333333373069763
1551052460.8828008,18,0.9333333373069763
1551052472.5928006,19,0.8999999761581421
1551052484.3147998,20,0.9666666388511658
1551052496.0703542,21,0.9666666388511658
1551052508.255355,22,0.8999999761581421
1551052520.073352,23,0.9666666388511658
1551052531.946012,24,0.8999999761581421
1551052543.8540156,25,0.9333333373069763
1551052555.7250142,26,0.800000011920929
1551052567.5295627,27,0.9666666388511658
1551052579.3485618,28,0.9666666388511658
1551052591.188563,29,0.9666666388511658
1551052602.9405634,30,0.9333333373069763
1551052614.8265622,31,0.9333333373069763
1551052626.7898633,32,0.8999999761581421
1551052638.6388617,33,0.8333333134651184
1551052650.7243655,34,0.9666666388511658
1551052662.6782658,35,1.0
1551052674.571266,36,1.0
1551052686.4066188,37,0.8666666746139526
1551052698.190619,38,0.9666666388511658
1551052709.8586173,39,0.8999999761581421
1551052721.5986176,40,1.0
1551052733.3988357,41,0.8666666746139526
1551052745.5018356,42,1.0
1551052757.6158347,43,0.9666666388511658
1551052769.445907,44,0.9333333373069763
1551052781.2771008,45,0.9666666388511658
1551052793.0801547,46,0.9666666388511658
1551052805.1596587,47,1.0
1551052816.959658,48,0.9333333373069763
1551052828.9577537,49,0.9666666388511658
1551052840.7727523,50,0.9666666388511658
1551052852.6937828,51,0.9333333373069763
1551052864.508782,52,0.9333333373069763
1551052876.2277815,53,0.8999999761581421
1551052888.042783,54,0.9666666388511658
1551052899.7797809,55,0.9333333373069763
1551052911.56278,56,1.0
1551052923.3287807,57,0.9666666388511658
1551052935.048782,58,0.9666666388511658
1551052946.8227828,59,0.9666666388511658
1551052958.540782,60,1.0
1551052970.2467823,61,1.0
1551052981.9117842,62,0.9666666388511658
1551052993.8757825,63,0.8666666746139526
1551053005.928782,64,0.9333333373069763
1551053017.719782,65,1.0
1551053029.513783,66,0.9666666388511658
1551053041.3047812,67,0.9666666388511658
1551053053.3857827,68,1.0
1551053065.4597833,69,0.9666666388511658
1551053077.2057834,70,0.9666666388511658
1551053089.000782,71,0.9333333373069763
1551053100.819783,72,0.9666666388511658
1551053112.9257824,73,0.9666666388511658
1551053124.7827826,74,1.0
1551053136.5287828,75,0.9333333373069763
1551053148.340782,76,1.0
1551053160.1047819,77,0.9666666388511658
1551053171.871781,78,0.9333333373069763
1551053183.9267821,79,0.9333333373069763
1551053195.733781,80,1.0
1551053207.8007817,81,0.8666666746139526
1551053219.515782,82,0.9666666388511658
1551053231.517781,83,0.9666666388511658
1551053243.1097825,84,0.9666666388511658
1551053255.1887825,85,0.9333333373069763
1551053266.910783,86,0.9666666388511658
1551053279.0127826,87,0.9333333373069763
1551053290.808781,88,0.9333333373069763
1551053302.5467823,89,0.9666666388511658
1551053314.3617823,90,0.8999999761581421
1551053326.1787813,91,0.8333333134651184
1551053338.000782,92,1.0
1551053349.774783,93,1.0
1551053361.90378,94,0.8666666746139526
1551053373.578783,95,0.9666666388511658
1551053385.394781,96,0.9666666388511658
1551053397.451782,97,1.0
1551053409.584782,98,1.0
1551053421.3457828,99,0.9666666388511658
1551053433.0797827,100,0.8999999761581421
1551053444.8017833,101,0.9333333373069763
1551053456.8027809,102,0.9333333373069763
1551053468.4967823,103,0.9666666388511658
1551053480.1167805,104,1.0
1551053491.8697824,105,0.9333333373069763
1551053503.9097822,106,0.9333333373069763
1551053515.7307818,107,0.8666666746139526
1551053527.4597812,108,0.9333333373069763
1551053539.2657807,109,1.0
1551053551.0017812,110,0.9666666388511658
1551053562.731783,111,0.9666666388511658
1551053574.772782,112,0.9666666388511658
1551053586.8767815,113,0.9666666388511658
1551053598.941781,114,0.9666666388511658
1551053611.0337832,115,0.9333333373069763
1551053622.7797837,116,0.9333333373069763
