Wall time,Step,Value
1551052256.299765,1,0.006306068506091833
1551052269.2708926,2,0.005897827912122011
1551052281.9398925,3,0.006779404357075691
1551052294.3508246,4,0.0058214799501001835
1551052306.5335171,5,0.006164524704217911
1551052318.3938735,6,0.006227092817425728
1551052330.309342,7,0.00635047210380435
1551052342.3018596,8,0.007290136534720659
1551052354.0456305,9,0.005284877959638834
1551052366.23063,10,0.006492326036095619
1551052378.0035968,11,0.005988985765725374
1551052389.7935972,12,0.006281329318881035
1551052401.549598,13,0.006204134784638882
1551052413.5395975,14,0.006715017836540937
1551052425.3795958,15,0.0053983149118721485
1551052437.172596,16,0.005795234814286232
1551052449.0325966,17,0.006025565322488546
1551052460.8828008,18,0.005675110965967178
1551052472.5928006,19,0.0062601142562925816
1551052484.3147998,20,0.006779419723898172
1551052496.0703542,21,0.0056467740796506405
1551052508.255355,22,0.0057563926093280315
1551052520.073352,23,0.00625393632799387
1551052531.946012,24,0.005488524213433266
1551052543.8540156,25,0.005869670771062374
1551052555.7250142,26,0.00635047722607851
1551052567.528562,27,0.006079101003706455
1551052579.3485618,28,0.006288810633122921
1551052591.188563,29,0.0063211070373654366
1551052602.9405634,30,0.00563396792858839
1551052614.8265622,31,0.00645284540951252
1551052626.7898633,32,0.006021603941917419
1551052638.6388617,33,0.0058990661054849625
1551052650.7243655,34,0.006212850101292133
1551052662.6782658,35,0.006198293529450893
1551052674.571266,36,0.005435634404420853
1551052686.4066188,37,0.006029846146702766
1551052698.190619,38,0.006473269779235125
1551052709.8586173,39,0.006213583517819643
1551052721.5986176,40,0.005634656175971031
1551052733.3988357,41,0.004878963343799114
1551052745.5018356,42,0.006114597897976637
1551052757.6158347,43,0.005073050502687693
1551052769.445907,44,0.006153998896479607
1551052781.2771008,45,0.005518903024494648
1551052793.0801547,46,0.005588557571172714
1551052805.1596587,47,0.005966899450868368
1551052816.959658,48,0.006161666940897703
1551052828.9577537,49,0.005447857081890106
1551052840.7727523,50,0.005204570014029741
1551052852.6937828,51,0.00548572139814496
1551052864.508782,52,0.0069777690805494785
1551052876.2277815,53,0.006020605564117432
1551052888.042783,54,0.005444716662168503
1551052899.7797809,55,0.006102036219090223
1551052911.56278,56,0.005535412579774857
1551052923.3287807,57,0.0056619648821651936
1551052935.0477822,58,0.005955614615231752
1551052946.8227828,59,0.005212152376770973
1551052958.540782,60,0.0050953952595591545
1551052970.2467823,61,0.005711688194423914
1551052981.9117842,62,0.004863412119448185
1551052993.8757825,63,0.005578110925853252
1551053005.928782,64,0.005583147518336773
1551053017.718782,65,0.005681519862264395
1551053029.513783,66,0.005615347996354103
1551053041.3047812,67,0.004840225446969271
1551053053.3857827,68,0.0045981998555362225
1551053065.4597833,69,0.005221264436841011
1551053077.2057834,70,0.004748816601932049
1551053089.000782,71,0.0054702600464224815
1551053100.819783,72,0.004498115740716457
1551053112.9257824,73,0.0054918332025408745
1551053124.7827826,74,0.004937713500112295
1551053136.5287828,75,0.004744688514620066
1551053148.340782,76,0.004744403995573521
1551053160.1047819,77,0.0050127157010138035
1551053171.871781,78,0.004387498367577791
1551053183.9267821,79,0.0046388329938054085
1551053195.733781,80,0.004312937613576651
1551053207.8007817,81,0.004506462253630161
1551053219.515782,82,0.0040064058266580105
1551053231.517781,83,0.005083657335489988
1551053243.1097825,84,0.0041434066370129585
1551053255.1887825,85,0.005071970634162426
1551053266.910783,86,0.0038440364878624678
1551053279.0127826,87,0.004580378066748381
1551053290.808781,88,0.003935183398425579
1551053302.545782,89,0.0045370678417384624
1551053314.3617823,90,0.004254747182130814
1551053326.1787813,91,0.0049308473244309425
1551053338.000782,92,0.005036291666328907
1551053349.774783,93,0.0037792008370161057
1551053361.90378,94,0.0038742071483284235
1551053373.578783,95,0.004435064736753702
1551053385.394781,96,0.003706864081323147
1551053397.451782,97,0.003529731649905443
1551053409.584782,98,0.0037646249402314425
1551053421.3457828,99,0.0038286447525024414
1551053433.0797827,100,0.00437244214117527
1551053444.8017833,101,0.0031575087923556566
1551053456.8027809,102,0.003216484794393182
1551053468.4967823,103,0.00426382664591074
1551053480.1167805,104,0.004600723274052143
1551053491.8697824,105,0.0037302658893167973
1551053503.9097822,106,0.004154013469815254
1551053515.7307818,107,0.003599061630666256
1551053527.4597812,108,0.004038861487060785
1551053539.2657807,109,0.0034052531700581312
1551053551.0017812,110,0.003511076560243964
1551053562.731783,111,0.003090373007580638
1551053574.7717822,112,0.0030633429996669292
1551053586.8767815,113,0.0030572630930691957
1551053598.941781,114,0.0023555730003863573
1551053611.0337832,115,0.0036798117216676474
1551053622.7797837,116,0.003196554724127054
